시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
울산광역시,동구,방어동,,193-1,193,1,나래골든,59.5,202203,7,11500,14,1994,내진길 26,,중개거래,울산 동구
울산광역시,동구,방어동,,416-37,416,37,리버빌,70.4742,202203,2,14900,2,2013,북진4길 13-7,,직거래,-
울산광역시,동구,방어동,,1122,1122,0,문현아이파크,84.854,202203,1,31500,4,2007,문현6길 19,20220314,중개거래,울산 동구
울산광역시,동구,방어동,,1122,1122,0,문현아이파크,84.854,202203,1,31500,4,2007,문현6길 19,,중개거래,울산 동구
울산광역시,동구,방어동,,505,505,0,현대비치타운,59.98,202203,12,16000,8,1997,화문로 70,,중개거래,울산 동구
울산광역시,동구,방어동,,505,505,0,현대비치타운,59.98,202203,12,17000,12,1997,화문로 70,,중개거래,울산 동구
울산광역시,동구,방어동,,467-5,467,5,화진맨션,48.15,202203,4,14500,1,1987,방어진순환도로 527,,중개거래,울산 동구
울산광역시,동구,서부동,,248-24,248,24,서부성원상떼빌,84.85,202203,6,37000,3,2005,봉수로 450,,중개거래,울산 동구
울산광역시,동구,서부동,,290-6,290,6,신광그린파크,59.88,202203,9,10700,4,1993,방어진순환도로 1099,,중개거래,울산 동구
울산광역시,동구,서부동,,284-1,284,1,한아름현대,71.115,202203,6,12900,5,1993,방어진순환도로 1045,,중개거래,울산 동구
울산광역시,동구,서부동,,238-29,238,29,현대패밀리명덕,59.78,202203,3,16400,10,1992,명덕로 30,,중개거래,울산 동구
울산광역시,동구,서부동,,238-29,238,29,현대패밀리명덕,59.78,202203,4,17000,9,1992,명덕로 30,,중개거래,울산 동구
울산광역시,동구,서부동,,238-29,238,29,현대패밀리명덕,59.78,202203,7,16100,10,1992,명덕로 30,,중개거래,울산 동구
울산광역시,동구,서부동,,238-29,238,29,현대패밀리명덕,59.78,202203,12,15500,4,1992,명덕로 30,,중개거래,울산 동구
울산광역시,동구,서부동,,238-27,238,27,현대패밀리명덕2,59.98,202203,8,17300,8,1995,명덕로 70,,중개거래,"울산 동구, 울산 중구"
울산광역시,동구,서부동,,257-4,257,4,현대패밀리서부,49.79,202203,8,10505,9,1992,방어진순환도로 995,,중개거래,울산 동구
울산광역시,동구,서부동,,257-4,257,4,현대패밀리서부,49.85,202203,11,11600,9,1992,방어진순환도로 995,,중개거래,"울산 동구, 울산 북구"
울산광역시,동구,서부동,,257-4,257,4,현대패밀리서부,49.79,202203,18,12500,12,1992,방어진순환도로 995,,중개거래,"울산 동구, 울산 북구"
울산광역시,동구,일산동,,456-9,456,9,삼성힐스파크,84.18,202203,10,33000,7,2019,진성9길 2,,직거래,-
울산광역시,동구,일산동,,551-16,551,16,은빛천사,70.7772,202203,3,13000,9,2004,방어진순환도로 663,,중개거래,울산 동구
울산광역시,동구,일산동,,462-2,462,2,태양,56.1,202203,8,6900,2,1983,대송로 21,,중개거래,울산 울주군
울산광역시,동구,전하동,,631-1,631,1,e편한세상전하,84.99,202203,14,48000,11,2013,봉수로 290,,중개거래,"울산 남구, 울산 동구"
울산광역시,동구,전하동,,301-28,301,28,대경넥스빌,83.7657,202203,6,32000,11,2004,바드래길 110,,중개거래,울산 동구
울산광역시,동구,전하동,,301-28,301,28,대경넥스빌,75.6122,202203,10,27800,13,2004,바드래길 110,,중개거래,울산 동구
울산광역시,동구,전하동,,625-2,625,2,대성휴원,69.7118,202203,7,17300,5,2006,진성1길 19,,중개거래,울산 동구
울산광역시,동구,전하동,,665-1,665,1,반석,62.96,202203,10,9800,3,1982,진성10길 69,,중개거래,울산 동구
울산광역시,동구,전하동,,546-2,546,2,삼성타워맨션,75.31,202203,5,14500,8,1990,녹수8길 31,,중개거래,울산 동구
울산광역시,동구,전하동,,301-24,301,24,전하동현대홈타운,84.84,202203,5,30500,10,2002,봉수로 370,,중개거래,울산 동구
울산광역시,동구,전하동,,618,618,0,한라한빛타운,84.57,202203,7,28400,8,1998,진성1길 45,,중개거래,울산 동구
울산광역시,동구,전하동,,549-14,549,14,현대패밀리전하,59.96,202203,2,20000,4,1997,녹수11길 50,,중개거래,"울산 동구, 울산 울주군"
울산광역시,동구,화정동,,149-1,149,1,금강,53.84,202203,6,9800,1,1990,봉수로 170,,중개거래,울산 동구
울산광역시,동구,화정동,,162,162,0,대송현대1,59.845,202203,14,17000,14,1990,대송2길 10,,중개거래,울산 동구
울산광역시,동구,화정동,,149-2,149,2,대송현대2,53.84,202203,4,14000,10,1991,봉수로 162,,중개거래,울산 동구
울산광역시,동구,화정동,,149-2,149,2,대송현대2,53.84,202203,6,13000,14,1991,봉수로 162,,중개거래,울산 동구
울산광역시,동구,화정동,,149-2,149,2,대송현대2,53.84,202203,9,15000,9,1991,봉수로 162,,중개거래,울산 동구
울산광역시,동구,화정동,,136,136,0,대송현대목재,66.44,202203,2,18350,7,1990,대송4길 5,,중개거래,"경남 밀양시, 울산 동구"
울산광역시,동구,화정동,,851,851,0,현대파라다이스1,55.53,202203,11,10800,1,1992,봉수로 110,,중개거래,울산 동구
울산광역시,동구,화정동,,851-5,851,5,현대파라다이스2,59.136,202203,7,12500,15,1992,봉수로 94,,중개거래,울산 동구
울산광역시,동구,화정동,,851-3,851,3,현대파라다이스3,58.89,202203,8,13800,2,1993,봉수로 100,,중개거래,울산 동구
울산광역시,동구,화정동,,949,949,0,힐스테이트 이스턴베이,84.9083,202203,10,52700,29,2015,화진길 100,,중개거래,울산 동구
울산광역시,북구,달천동,,107-1,107,1,그린카운티2,83.9989,202203,3,22700,4,2004,달천로 109,,중개거래,울산 북구
울산광역시,북구,달천동,,107-1,107,1,그린카운티2,83.9989,202203,8,23200,6,2004,달천로 109,,중개거래,울산 북구
울산광역시,북구,달천동,,107-6,107,6,그린카운티4,59.8237,202203,3,16800,8,2005,달천로 100,,중개거래,울산 북구
울산광역시,북구,달천동,,44566,1,5,달천아이파크1차,84.952,202203,5,38000,8,2008,달천로 50,,중개거래,울산 북구
울산광역시,북구,달천동,,886,886,0,달천아이파크2차(2단지),84.952,202203,4,34500,8,2008,달천로 103-19,,중개거래,울산 북구
울산광역시,북구,달천동,,887,887,0,달천아이파크2차(3단지),84.952,202203,11,34300,5,2008,달천로 103-20,,중개거래,울산 북구
울산광역시,북구,매곡동,,682,682,0,대하그린파크,59.75,202203,10,9700,2,1993,매곡본길 28,,중개거래,울산 남구
울산광역시,북구,매곡동,,897,897,0,드림인시티에일린의뜰1차,71.883,202203,12,40900,28,2017,호계매곡1로 31,,중개거래,"울산 동구, 울산 북구"
울산광역시,북구,매곡동,,963,963,0,매곡에듀파크에일린의뜰,59.9945,202203,3,35000,13,2021,신천로 103,,중개거래,울산 북구
울산광역시,북구,매곡동,,963,963,0,매곡에듀파크에일린의뜰,59.9405,202203,10,30600,7,2021,신천로 103,,직거래,-
울산광역시,북구,매곡동,,532,532,0,매곡현대,49.805,202203,1,9300,4,1994,매곡1로 13,,중개거래,울산 북구
울산광역시,북구,매곡동,,532,532,0,매곡현대,49.805,202203,2,10700,13,1994,매곡1로 13,,중개거래,울산 북구
울산광역시,북구,매곡동,,532,532,0,매곡현대,49.805,202203,4,8500,3,1994,매곡1로 12,,중개거래,울산 북구
울산광역시,북구,매곡동,,532,532,0,매곡현대,49.805,202203,13,9100,7,1994,매곡1로 13,,중개거래,울산 북구
울산광역시,북구,매곡동,,917,917,0,오토밸리로효성해링턴플레이스아파트,84.8348,202203,1,37500,12,2016,신천로 105,,중개거래,울산 북구
울산광역시,북구,매곡동,,864,864,0,월드메르디앙월드시티,129.796,202203,2,50500,12,2011,매산로 65,,중개거래,"울산 북구, 울산 중구"
울산광역시,북구,매곡동,,864,864,0,월드메르디앙월드시티,84.8844,202203,8,34700,1,2011,매산로 66,,중개거래,울산 북구
울산광역시,북구,매곡동,,542-22,542,22,정림은하수타운,59.905,202203,2,11000,7,1996,매곡로 97-8,,중개거래,울산 북구
울산광역시,북구,매곡동,,422-2,422,2,현대파크맨션,71.13,202203,5,15900,3,1996,신기3길 19-6,,중개거래,울산 북구
울산광역시,북구,매곡동,,422-2,422,2,현대파크맨션,71.13,202203,13,16400,9,1996,신기3길 19-6,,중개거래,"경기 김포시, 울산 북구"
울산광역시,북구,명촌동,,BL-107-9,107,9,새한프리빌아파트,84.5246,202203,8,30000,13,2016,명촌12길 10,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126--1,126,1,평창리비에르1차,71.6649,202203,3,27700,15,2002,명촌10길 22,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126--1,126,1,평창리비에르1차,71.6649,202203,5,30000,17,2002,명촌10길 22,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,84.5532,202203,2,30000,12,2003,명촌로 91,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,84.5532,202203,3,36200,16,2003,명촌로 91,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,84.5532,202203,8,32500,3,2003,명촌로 91,,중개거래,"울산 남구, 울산 북구"
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,84.5532,202203,9,32950,11,2003,명촌로 91,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,84.5532,202203,9,32950,11,2003,명촌로 91,20220315,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,71.5457,202203,11,26000,3,2003,명촌로 91,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL 126-1-1,126,101,평창리비에르2차,71.5457,202203,17,27200,4,2003,명촌로 91,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL-115,115,0,평창리비에르3차,84.9841,202203,5,29200,6,2003,명촌15길 10,,중개거래,울산 북구
울산광역시,북구,명촌동,,BL-115,115,0,평창리비에르3차,84.9841,202203,13,32500,4,2003,명촌15길 10,,중개거래,울산 북구
울산광역시,북구,산하동,,1037-1,1037,1,블루마시티KCC스위첸,84.9871,202203,10,43700,11,2019,산하중앙1로 6,,중개거래,"울산 북구, 인천 서구"
울산광역시,북구,산하동,,977-1,977,1,블루마시티효성해링턴플레이스2단지,74.45,202203,4,31900,4,2017,강동산하5로 25,,중개거래,울산 북구
울산광역시,북구,산하동,,BL-1-1,1,1,울산블루마시티2차푸르지오,59.7799,202203,9,26400,23,2015,강동산하2로 43,,중개거래,울산 북구
울산광역시,북구,산하동,,BL-1-1,1,1,울산블루마시티2차푸르지오,59.7799,202203,10,25500,26,2015,강동산하2로 43,,직거래,-
울산광역시,북구,산하동,,BL-1-1,1,1,울산블루마시티2차푸르지오,84.935,202203,13,34800,27,2015,강동산하2로 43,,중개거래,울산 북구
울산광역시,북구,산하동,,968-2,968,2,힐스테이트강동,84.7669,202203,13,35000,32,2017,강동산하5로 52,,중개거래,울산 북구
울산광역시,북구,산하동,,968-2,968,2,힐스테이트강동,84.7669,202203,13,35000,32,2017,강동산하5로 52,20220314,중개거래,울산 북구
울산광역시,북구,송정동,,1207-3,1207,3,울산송정한양수자인,84.9295,202203,1,59990,21,2019,박상진3로 25,,중개거래,울산 북구
울산광역시,북구,송정동,,1207-2,1207,2,울산송정호반베르디움,84.973,202203,4,62500,25,2018,박상진3로 5,,중개거래,울산 북구
울산광역시,북구,신천동,,317-5,317,5,문화청솔,59.57,202203,5,12000,1,1994,호계로 327-8,,중개거래,울산 북구
울산광역시,북구,신천동,,317-5,317,5,문화청솔,59.57,202203,8,11700,9,1994,호계로 327-8,,중개거래,울산 북구
울산광역시,북구,신천동,,799,799,0,신천효성해링턴플레이스,59.5699,202203,4,31600,7,2018,신천로 26,,중개거래,울산 북구
울산광역시,북구,신천동,,799,799,0,신천효성해링턴플레이스,59.5699,202203,5,31350,21,2018,신천로 26,,중개거래,울산 북구
울산광역시,북구,신천동,,799,799,0,신천효성해링턴플레이스,59.5699,202203,6,30500,25,2018,신천로 26,,중개거래,울산 북구
울산광역시,북구,신천동,,786,786,0,울산신천엠코타운,121.9028,202203,5,42500,21,2010,신천소공원로 15,,중개거래,울산 북구
울산광역시,북구,신천동,,358-9,358,9,협성노블리스,59.945,202203,3,18200,5,2003,호계로 309-20,,중개거래,울산 북구
울산광역시,북구,신천동,,358-9,358,9,협성노블리스,77.55,202203,9,22400,10,2003,호계로 309-20,,중개거래,울산 북구
울산광역시,북구,신천동,,486-1,486,1,호계청구타운,59.94,202203,3,9500,21,1998,호계로 402,,중개거래,울산 북구
울산광역시,북구,신천동,,486-1,486,1,호계청구타운,59.94,202203,3,10500,8,1998,호계로 402,,중개거래,울산 북구
울산광역시,북구,양정동,,500-33,500,33,양정힐스테이트,84.957,202203,4,30300,9,2007,염포로 459,,중개거래,울산 북구
울산광역시,북구,양정동,,802,802,0,양정힐스테이트2차,84.936,202203,5,29800,7,2009,양정4길 15,,중개거래,울산 북구
울산광역시,북구,연암동,,370,370,0,LG진로,59.94,202203,13,23800,1,1995,두부곡4길 17,,중개거래,울산 북구
울산광역시,북구,연암동,,402-1,402,1,성원,48.78,202203,4,14100,4,1996,화봉로 54,,중개거래,"울산 남구, 울산 북구"
울산광역시,북구,연암동,,402-1,402,1,성원,48.78,202203,9,14900,9,1996,화봉로 54,,중개거래,울산 북구
울산광역시,북구,염포동,,326,326,0,염포성원상떼빌,84.69,202203,2,25300,5,2004,염포로 685,,중개거래,울산 북구
울산광역시,북구,염포동,,326,326,0,염포성원상떼빌,84.69,202203,10,24000,22,2004,염포로 685,,중개거래,울산 북구
울산광역시,북구,중산동,,200,200,0,디아채,84.9921,202203,4,25000,13,2007,중산동로 37,,중개거래,울산 북구
울산광역시,북구,중산동,,730,730,0,삼우,59.76,202203,5,5800,1,1996,화정1길 28,,중개거래,울산 북구
울산광역시,북구,중산동,,1277-1,1277,1,울산오토밸리로Z00M파크,59.9852,202203,5,26700,12,2016,중산서로 19,,중개거래,울산 북구
울산광역시,북구,중산동,,1277-1,1277,1,울산오토밸리로Z00M파크,59.9852,202203,16,26970,18,2016,중산서로 19,,중개거래,울산 북구
울산광역시,북구,중산동,,566-1,566,1,이화한라동아,59.97,202203,17,6900,11,1998,이화5길 29-3,,직거래,-
울산광역시,북구,진장동,,가-114-4,114,4,세원We,46.4035,202203,7,16600,4,2013,고헌로 90,,중개거래,울산 북구
울산광역시,북구,천곡동,,418,418,0,삼성코아루,84.921,202203,3,29300,10,2005,천곡남로 37,,중개거래,울산 북구
울산광역시,북구,천곡동,,1152,1152,0,새천곡한신휴플러스1단지,84.986,202203,5,30700,11,2013,천곡남로 97,,중개거래,울산 북구
울산광역시,북구,천곡동,,1152,1152,0,새천곡한신휴플러스1단지,84.987,202203,5,32000,10,2013,천곡남로 97,,중개거래,울산 북구
울산광역시,북구,천곡동,,1153,1153,0,새천곡한신휴플러스2단지,84.987,202203,13,31500,16,2013,천곡남로 95,,중개거래,울산 북구
울산광역시,북구,천곡동,,1153,1153,0,새천곡한신휴플러스2단지,69.978,202203,15,26000,6,2013,천곡남로 95,,중개거래,울산 북구
울산광역시,북구,천곡동,,411,411,0,쌍용아진그린3,59.98,202203,9,17700,5,1996,아진로 115,,중개거래,울산 북구
울산광역시,북구,천곡동,,411,411,0,쌍용아진그린3,59.952,202203,15,16000,11,1996,아진로 115,,중개거래,울산 북구
울산광역시,북구,천곡동,,410-1,410,1,쌍용아진그린4,59.95,202203,3,17900,14,1998,천곡남로 38,,중개거래,울산 북구
울산광역시,북구,천곡동,,940-1,940,1,우방,49.5,202203,5,7400,6,1998,천곡길 199,,중개거래,울산 북구
울산광역시,북구,천곡동,,402,402,0,원동현대,74.27,202203,4,13800,1,1994,고래로 2,,중개거래,울산 북구
울산광역시,북구,천곡동,,1136,1136,0,천곡벽산블루밍,119.5375,202203,3,36000,3,2010,천곡길 137,,직거래,-
울산광역시,북구,화봉동,,426,426,0,대우,59.037,202203,11,19800,1,1995,상방로 65,,중개거래,울산 북구
울산광역시,북구,화봉동,,452,452,0,동아.청구아파트,59.99,202203,3,23000,6,1994,상방로 81,,직거래,-
울산광역시,북구,화봉동,,1491-3,1491,3,지웰푸르지오,84.9623,202203,11,65500,19,2019,박상진4로 72,,중개거래,울산 북구
울산광역시,북구,화봉동,,894-1,894,1,청우그린파크맨션,84.97,202203,3,21750,12,1995,사청1길 37,,중개거래,울산 북구
울산광역시,북구,화봉동,,1463,1463,0,화봉쌍용예가,84.96,202203,9,51500,10,2014,화동로 11,,중개거래,울산 북구
울산광역시,북구,화봉동,,1471,1471,0,화봉휴먼시아,84.95,202203,17,35400,3,2009,화산로 19,,중개거래,울산 북구
울산광역시,북구,화봉동,,639-1,639,1,효성.삼환아파트,71.87,202203,17,19700,1,1996,통샘10길 9,,직거래,-
울산광역시,울주군,범서읍,구영리,807-8,807,8,서영골든,57.5,202203,7,10000,13,1995,점촌5길 16,,중개거래,울산 울주군
울산광역시,울주군,범서읍,굴화리,353,353,0,월드메르디앙,131.8166,202203,12,72000,10,2008,굴화1길 55,,중개거래,울산 울주군
울산광역시,울주군,범서읍,천상리,324-2,324,2,경동태원하이빌,59.961,202203,7,12500,14,2001,천상길 43,,중개거래,울산 울주군
울산광역시,울주군,범서읍,천상리,605,605,0,천상국태그린빌,49.98,202203,1,11000,8,2001,천상4길 4,,중개거래,울산 울주군
울산광역시,울주군,범서읍,천상리,299-1,299,1,천상동아,59.67,202203,1,13200,3,1998,대동길 34,,중개거래,울산 울주군
울산광역시,울주군,범서읍,천상리,299-1,299,1,천상동아,84.74,202203,1,21800,9,1998,대동길 34,,중개거래,울산 울주군
울산광역시,울주군,범서읍,천상리,299-1,299,1,천상동아,59.67,202203,6,15300,8,1998,대동길 34,,중개거래,울산 울주군
울산광역시,울주군,삼남읍,교동리,1678,1678,0,경동우신알프스타운,54.1245,202203,5,9250,10,2015,작괘들길 41,,중개거래,울산 울주군
울산광역시,울주군,삼남읍,교동리,1678,1678,0,경동우신알프스타운,44.6985,202203,8,7500,6,2015,작괘들길 41,,중개거래,울산 울주군
울산광역시,울주군,삼남읍,방기리,565-2,565,2,삼아,53.58,202203,3,3000,3,1993,22,,중개거래,울산 울주군
울산광역시,울주군,상북면,궁근정리,916-10,916,10,광천그린코아,59.74,202203,1,6700,2,1991,신기3길 12,,중개거래,울산 울주군
울산광역시,울주군,상북면,궁근정리,846-14,846,14,진우훼밀리아,59.58,202203,4,6100,10,1993,신기길 26,,중개거래,울산 울주군
울산광역시,울주군,상북면,향산리,603-22,603,22,청구가든,51.51,202203,3,6100,5,1990,상북로 17-11,,중개거래,울산 울주군
울산광역시,울주군,언양읍,반송리,425-6,425,6,반송대방타운,59.54,202203,6,7800,8,1995,언양로 422,,중개거래,울산 울주군
울산광역시,울주군,언양읍,반천리,1023-51,1023,51,반천현대,84.89,202203,4,15000,12,1994,반천강변길 51,,직거래,-
울산광역시,울주군,언양읍,반천리,1023-51,1023,51,반천현대,77.43,202203,5,12500,16,1994,반천강변길 51,,중개거래,울산 울주군
울산광역시,울주군,언양읍,서부리,236,236,0,삼성아파트,59.91,202203,7,14000,19,1996,웃방천1길 33,,중개거래,울산 울주군
울산광역시,울주군,언양읍,서부리,205,205,0,스타골든캐슬아파트,84.8692,202203,7,27500,13,2018,구교동길 20,,중개거래,울산 울주군
울산광역시,울주군,언양읍,어음리,253,253,0,장원그랜즈,58.34,202203,4,8600,14,1997,언양로 65,,중개거래,울산 울주군
울산광역시,울주군,온산읍,덕신리,1347-11,1347,11,강산리더스101동,84.13,202203,3,20500,7,2007,서영남2길 12,,중개거래,울산 울주군
울산광역시,울주군,온산읍,덕신리,1329-4,1329,4,덕신동백,49.85,202203,16,6400,14,1992,영남7길 21,,중개거래,울산 울주군
울산광역시,울주군,온산읍,덕신리,336-1,336,1,무궁화,67.5,202203,5,6500,1,1991,신온9길 45,,중개거래,울산 울주군
울산광역시,울주군,온양읍,대안리,575,575,0,남창럭키,52.56,202203,8,10300,6,1991,온양로 86,,중개거래,울산 울주군
울산광역시,울주군,온양읍,대안리,750,750,0,울산온양일동미라주아파트,73.2358,202203,7,37300,13,2018,대안3길 46,,중개거래,울산 울주군
울산광역시,울주군,온양읍,대안리,750,750,0,울산온양일동미라주아파트,59.9463,202203,12,33000,17,2018,대안3길 46,,중개거래,울산 울주군
울산광역시,울주군,온양읍,대안리,750,750,0,울산온양일동미라주아파트,84.9645,202203,15,40000,15,2018,대안3길 46,,직거래,-
울산광역시,울주군,온양읍,망양리,794,794,0,e편한세상울산온양,59.9889,202203,8,28300,3,2018,망양길 50,,중개거래,울산 울주군
울산광역시,울주군,온양읍,망양리,794,794,0,e편한세상울산온양,59.9889,202203,14,27000,20,2018,망양길 50,,중개거래,울산 울주군
울산광역시,울주군,온양읍,운화리,14,14,0,영원,84.83,202203,9,13500,4,1994,온양로 38-2,,중개거래,울산 울주군
울산광역시,울주군,웅촌면,대복리,302,302,0,한솔그린빌,49.93,202203,2,6000,11,1997,삼동로 1617,,직거래,-
울산광역시,울주군,웅촌면,대복리,302,302,0,한솔그린빌,49.93,202203,12,5850,16,1997,삼동로 1617,,중개거래,울산 울주군
울산광역시,울주군,청량읍,상남리,696-1,696,1,울산덕하신일해피트리,74.9663,202203,1,39500,16,2019,삼정로 811,,중개거래,울산 울주군
울산광역시,울주군,청량읍,상남리,696-1,696,1,울산덕하신일해피트리,84.8916,202203,2,47500,17,2019,삼정로 811,,중개거래,울산 울주군
울산광역시,중구,교동,,112-1,112,1,전원빌라,61.32,202203,7,8500,2,1987,향교길 30,,직거래,-
울산광역시,중구,남외동,,501-1,501,1,남외푸르지오2차,84.9636,202203,16,54500,14,2007,남외로 60,,중개거래,울산 남구
울산광역시,중구,남외동,,508-1,508,1,삼환나우빌2단지,130.34,202203,17,53500,8,2010,남외1길 20,,직거래,-
울산광역시,중구,남외동,,500,500,0,에일린의뜰,114.7345,202203,5,61000,4,2007,남외1길 105,,중개거래,울산 중구
울산광역시,중구,다운동,,768,768,0,다운,49.59,202203,4,7000,1,1992,다운6길 16,,직거래,-
울산광역시,중구,다운동,,768,768,0,다운,49.59,202203,9,12690,9,1992,다운6길 16,,중개거래,울산 중구
울산광역시,중구,반구동,,262-2,262,2,다모필하우스,83.9343,202203,12,22900,2,2007,해오름길 11-8,,중개거래,울산 중구
울산광역시,중구,반구동,,19998,54,10,세한프리빌반구5차,84.7145,202203,14,37000,9,2020,구교8길 11,,직거래,-
울산광역시,중구,반구동,,290-2,290,2,한라그랜드,59.895,202203,1,12500,8,1994,반구정9길 10,,중개거래,울산 중구
울산광역시,중구,반구동,,290-3,290,3,현대그랜드맨션,63,202203,2,14500,12,1993,반구정9길 20,,중개거래,울산 중구
울산광역시,중구,반구동,,565-1,565,1,현대글로리아맨션,65.8875,202203,13,14500,2,1991,반구로 58,,중개거래,울산 중구
울산광역시,중구,복산동,,329,329,0,동덕현대(103동),77.19,202203,5,18000,2,1991,손골2길 12,,중개거래,울산 중구
울산광역시,중구,복산동,,12420,34,1,동아맨션(34-1),59.17,202203,16,16200,3,1982,서원1길 42-2,,중개거래,울산 중구
울산광역시,중구,복산동,,776,776,0,복산아이파크,59.94,202203,13,40800,3,2017,계변로 96,,중개거래,울산 중구
울산광역시,중구,복산동,,671,671,0,신한그린맨션,57.69,202203,11,8500,8,1991,손골9길 38,,중개거래,울산 중구
울산광역시,중구,복산동,,186-1,186,1,해동성지,59.91,202203,7,10500,8,2021,도화골길 30,,직거래,-
울산광역시,중구,서동,,12451,34,2,서동현대,49.955,202203,2,12900,3,1992,동천1길 31,,중개거래,울산 중구
울산광역시,중구,서동,,12451,34,2,서동현대,49.955,202203,8,12300,4,1992,동천1길 31,,중개거래,울산 중구
울산광역시,중구,서동,,12451,34,2,서동현대,49.955,202203,10,14700,5,1992,동천1길 31,,중개거래,울산 중구
울산광역시,중구,서동,,12451,34,2,서동현대,49.955,202203,11,10500,6,1992,동천1길 31,,중개거래,울산 중구
울산광역시,중구,성안동,,854-2,854,2,경동햇빛마을,68.5648,202203,1,13300,1,2001,함월11길 10,,중개거래,울산 중구
울산광역시,중구,성안동,,796-1,796,1,대신스카이,84.9478,202203,13,20500,5,2012,함월14길 26,,중개거래,울산 중구
울산광역시,중구,성안동,,503-11,503,11,루미나리에,84.91,202203,14,23600,7,2008,성안7길 23,,중개거래,울산 중구
울산광역시,중구,성안동,,509-3,509,3,성안에일린2차,79.6762,202203,14,20000,5,2012,성안5길 18,,직거래,-
울산광역시,중구,성안동,,832-6,832,6,신한다솜,31.5,202203,12,8400,3,1998,함월8길 6,,중개거래,울산 중구
울산광역시,중구,성안동,,798-8,798,8,아이리스,84.17,202203,10,25400,9,2015,함월15길 21,,중개거래,울산 중구
울산광역시,중구,성안동,,793-1,793,1,아크로골든빌2차,84.2956,202203,5,17300,5,2004,함월17길 66,,중개거래,울산 중구
울산광역시,중구,우정동,,369-1,369,1,선경2차,59.74,202203,5,26500,16,1997,유곡로 10,,중개거래,울산 중구
울산광역시,중구,우정동,,725-3,725,3,우정파크맨션,84.96,202203,1,20500,7,1989,평동길 12,,중개거래,울산 중구
울산광역시,중구,유곡동,,117-7,117,7,평동그린빌,57.86,202203,5,21200,6,1991,평동5길 37,,중개거래,울산 중구
울산광역시,중구,태화동,,318,318,0,구룡유토빌,74.65,202203,9,16500,2,2001,명난로 25-10,,중개거래,울산 중구
울산광역시,중구,태화동,,123-7,123,7,새운임대,42.84,202203,8,14800,2,1985,신기11길 8,,중개거래,울산 중구
울산광역시,중구,태화동,,157,157,0,양지동산맨션,83.77,202203,14,21800,11,1990,신기11길 22,,중개거래,울산 중구
울산광역시,중구,태화동,,257,257,0,우정혁신엘에이치2단지,51.98,202203,4,27700,20,2014,종가로 142,,중개거래,울산 중구
울산광역시,중구,태화동,,412-2,412,2,진영동부,75.2,202203,4,24300,10,1994,신기12길 38,,중개거래,울산 중구
울산광역시,중구,태화동,,412-2,412,2,진영동부,59.94,202203,9,16500,14,1994,신기12길 38,,중개거래,울산 중구
인천광역시,강화군,강화읍,갑곳리,1100,1100,0,베이힐,60.24,202203,5,22900,9,2007,강화대로 234-12,,중개거래,인천 강화군
인천광역시,강화군,길상면,온수리,455-6,455,6,건일온수,69.93,202203,8,8000,5,1991,온수길 67,,중개거래,인천 강화군
인천광역시,강화군,선원면,창리,619,619,0,강화2차세광엔리치빌,68.203,202203,2,18500,3,2004,중앙로 253-1,,중개거래,인천 강화군
인천광역시,강화군,선원면,창리,619,619,0,강화2차세광엔리치빌,68.203,202203,5,20000,5,2004,중앙로 253-1,,중개거래,인천 강화군
인천광역시,강화군,선원면,창리,663,663,0,세광엔리치빌1차,84.9942,202203,1,19000,3,2001,중앙로 274,,중개거래,인천 강화군
인천광역시,강화군,선원면,창리,663,663,0,세광엔리치빌1차,84.9942,202203,4,19800,13,2001,중앙로 274,,중개거래,인천 강화군
인천광역시,계양구,계산동,,898-1,898,1,동남,49.22,202203,4,10000,3,1989,경명대로1029번길 36,,중개거래,인천 계양구
인천광역시,계양구,계산동,,342-1,342,1,삼보1,40.59,202203,10,23000,2,1987,주부토로 528,,중개거래,인천 계양구
인천광역시,계양구,계산동,,44899,12,4,삼보3,57.96,202203,9,29000,4,1988,경명대로 1126,,중개거래,인천 계양구
인천광역시,계양구,계산동,,931-8,931,8,"신한(가,나동)",50.95,202203,14,14000,4,1986,경명대로1029번길 16,,중개거래,인천 계양구
인천광역시,계양구,계산동,,900,900,0,연희,57.85,202203,7,15600,3,1985,하느재로41번길 14,,중개거래,인천 계양구
인천광역시,계양구,계산동,,900,900,0,연희,57.85,202203,16,15850,3,1985,하느재로41번길 14,,중개거래,인천 계양구
